field_data_field_sirius_address_parking	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_attachments	InnoDB	12316	1.5	4.0	utf8mb3_general_ci
field_data_field_sirius_audio	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_audio_public	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_badge	InnoDB	17	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_batch_max	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_batch_min	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_batch_ratio	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_boolean	InnoDB	5	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_bu	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_bulk_medium	InnoDB	43	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_bulk_status	InnoDB	44	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_callerids	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_category	InnoDB	1121441	78.7	212.0	utf8mb3_general_ci
field_data_field_sirius_check_number	InnoDB	1205	0.1	0.5	utf8mb3_general_ci
field_data_field_sirius_contact	InnoDB	209495	14.5	48.7	utf8mb3_general_ci
field_data_field_sirius_contact_alt	InnoDB	34196	3.5	11.6	utf8mb3_general_ci
field_data_field_sirius_contact_relation	InnoDB	312018	28.6	79.7	utf8mb3_general_ci
field_data_field_sirius_contact_relations	InnoDB	29488	3.5	12.1	utf8mb3_general_ci
field_data_field_sirius_contact_reltype	InnoDB	34196	3.5	11.6	utf8mb3_general_ci
field_data_field_sirius_contact_tags	InnoDB	12289151	908.0	2742.5	utf8mb3_general_ci
field_data_field_sirius_content_types	InnoDB	38	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_count	InnoDB	34196	3.5	10.1	utf8mb3_general_ci
field_data_field_sirius_count_no	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_count_notified	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_count_yes	InnoDB	259	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_css_class	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_currency	InnoDB	3	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_daterepeat	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_datetime	InnoDB	2933596	197.9	580.8	utf8mb3_general_ci
field_data_field_sirius_datetime_completed	InnoDB	2933596	197.9	580.8	utf8mb3_general_ci
field_data_field_sirius_datetime_created	InnoDB	3443	0.3	1.0	utf8mb3_general_ci
field_data_field_sirius_date_end	InnoDB	3951439	273.0	777.2	utf8mb3_general_ci
field_data_field_sirius_date_start	InnoDB	6520633	439.0	1430.7	utf8mb3_general_ci
field_data_field_sirius_denorm_benefits	InnoDB	147900	13.5	44.9	utf8mb3_general_ci
field_data_field_sirius_denorm_level	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_3sen	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_asi	InnoDB	20573	1.5	6.3	utf8mb3_general_ci
field_data_field_sirius_dispatch_available	InnoDB	20	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_availdate	InnoDB	116	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_cbn	InnoDB	43250	3.5	11.6	utf8mb3_general_ci
field_data_field_sirius_dispatch_days	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_dncs	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_dncs2	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_eba	InnoDB	112125	8.5	27.6	utf8mb3_general_ci
field_data_field_sirius_dispatch_eba_dates	InnoDB	1	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_facility	InnoDB	3	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_hall	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_hfe	InnoDB	0	0.0	0.1	utf8mb3_general_ci
