@timestamp,@message,@logStream,@logGroup
2026-08-21T16:32:50.633Z,"04:32:50 PM [app] INFO: Registered charge plugin: gbhet-pension-sla-hourly {""service"":""charge-plugin-registry"",""triggers"":[""hours_saved""],""requiredComponent"":""sitespecific.gbhet.pension""}",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:50.632Z,"04:32:50 PM [app] INFO: Registered charge plugin: gbhe-hourly-charge {""service"":""charge-plugin-registry"",""triggers"":[""hours_saved""],""requiredComponent"":""sitespecific.gbhet""}",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:50.631Z,"04:32:50 PM [app] INFO: Registered charge plugin: gbhet-legal-benefit {""service"":""charge-plugin-registry"",""triggers"":[""wmb_saved""],""requiredComponent"":""sitespecific.gbhet.legal""}",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:49.852Z,[db] driver=neon (serverless/WebSocket),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:49.842Z,[db] Target database: ep-delicate-frog-aflo0zan.c-2.us-west-2.aws.neon.tech/neondb (from EXTERNAL_DATABASE_URL),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:42.033Z,[sync] ── seed-trust-config (seed-trust-config.ts),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:41.994Z,Done: 18 bundle(s) staged; evidence gate passed with 1 bounded live-source drift(s).,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:41.970Z,nul-sanitized: 3 string value(s) had \u0000 stripped (Postgres cannot store NUL in text/jsonb),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:41.970Z,raw field_data_field_sirius_contact (entity_type='user'): sourceBefore=62476 sourceAfter=62476 extracted=62476 staged=62476 OK (4095ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:41.970Z,raw authmap: sourceBefore=2821 sourceAfter=2821 extracted=2821 staged=2821 OK (319ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:41.970Z,raw role: sourceBefore=15 sourceAfter=15 extracted=15 staged=15 OK (24ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:41.970Z,raw users_roles: sourceBefore=6936 sourceAfter=6936 extracted=6936 staged=6936 OK (526ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:41.970Z,raw users: sourceBefore=3390 sourceAfter=3390 extracted=3390 staged=3390 OK (446ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:36.505Z,raw sirius_ledger_ar: sourceBefore=290898 sourceAfter=290898 extracted=290898 staged=290898 OK (33549ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:02.954Z,  field rows: field_sirius_attachments=5 field_sirius_category=885 field_sirius_domain=879 field_sirius_json=36 field_sirius_log_handler=918 field_sirius_message=885 field_sirius_notes=885 field_sirius_summary=885 field_sirius_type=885,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:02.954Z,  shards: 1[1-9118977]=247255/0 (18211ms) 2[9118978-9007199254740991]=1586763/885 (616571ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:02.954Z,  timings: identityRead=471213ms fieldRead=2362ms stagingCallbacks=158129ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:32:02.954Z,sirius_log: sourceBefore=1833831 sourceAfter=1834018 scanned=1834018 payloads=885 staged=1834018 LIVE-DRIFT-ACCEPTED (623666ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:29:20.044Z,  progress sirius_log shard 2/2: identity-scanned=1529000/1833831 (83.4%) elapsed=600s rate=2548 rows/s eta=2m00s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:28:20.044Z,  progress sirius_log shard 2/2: identity-scanned=1274000/1833831 (69.5%) elapsed=540s rate=2359 rows/s eta=3m57s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:27:20.045Z,  progress sirius_log shard 2/2: identity-scanned=1188000/1833831 (64.8%) elapsed=480s rate=2475 rows/s eta=4m21s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:26:20.044Z,  progress sirius_log shard 2/2: identity-scanned=1098000/1833831 (59.9%) elapsed=420s rate=2614 rows/s eta=4m41s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:25:20.045Z,  progress sirius_log shard 2/2: identity-scanned=1008000/1833831 (55.0%) elapsed=360s rate=2800 rows/s eta=4m55s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:24:20.044Z,  progress sirius_log shard 2/2: identity-scanned=894500/1833831 (48.8%) elapsed=300s rate=2982 rows/s eta=5m15s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:23:20.043Z,  progress sirius_log shard 2/2: identity-scanned=767500/1833831 (41.9%) elapsed=240s rate=3198 rows/s eta=5m33s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:22:20.043Z,  progress sirius_log shard 2/2: identity-scanned=627000/1833831 (34.2%) elapsed=180s rate=3483 rows/s eta=5m46s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:21:20.043Z,  progress sirius_log shard 2/2: identity-scanned=464000/1833831 (25.3%) elapsed=120s rate=3867 rows/s eta=5m54s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:20:20.043Z,  progress sirius_log shard 2/2: identity-scanned=271000/1833831 (14.8%) elapsed=60s rate=4517 rows/s eta=5m46s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:19:18.921Z,"daily heavy bundle: sirius_log (serial bundle, 2 identity-range shard(s))",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:19:18.921Z,  field rows: field_sirius_contact_tags=15 field_sirius_date_start=5 field_sirius_domain=5 field_sirius_json=5 field_sirius_worker=5,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:19:18.921Z,  shards: 1[1-12908430]=1765838/0 (768900ms) 2[12908431-9007199254740991]=786973/5 (647578ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:19:18.921Z,  timings: identityRead=1160877ms fieldRead=26ms stagingCallbacks=250910ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:19:18.921Z,smf_worker_month: sourceBefore=2552811 sourceAfter=2552811 scanned=2552811 payloads=5 staged=2552811 OK (779505ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:17:25.072Z,  progress smf_worker_month shard 1/2: identity-scanned=1552500/2552811 (60.8%) elapsed=720s rate=2156 rows/s eta=7m44s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:16:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=1478000/2552811 (57.9%) elapsed=660s rate=2239 rows/s eta=8m00s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:15:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=1401500/2552811 (54.9%) elapsed=600s rate=2336 rows/s eta=8m13s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:15:25.064Z,  progress smf_worker_month shard 2/2: identity-scanned=673500/2552811 (26.4%) elapsed=600s rate=1122 rows/s eta=27m54s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:14:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=1322000/2552811 (51.8%) elapsed=540s rate=2448 rows/s eta=8m23s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:14:25.064Z,  progress smf_worker_month shard 2/2: identity-scanned=600000/2552811 (23.5%) elapsed=540s rate=1111 rows/s eta=29m18s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:13:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=1238500/2552811 (48.5%) elapsed=480s rate=2580 rows/s eta=8m29s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:13:25.064Z,  progress smf_worker_month shard 2/2: identity-scanned=467000/2552811 (18.3%) elapsed=480s rate=973 rows/s eta=35m44s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:12:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=1148500/2552811 (45.0%) elapsed=420s rate=2735 rows/s eta=8m34s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:12:25.064Z,  progress smf_worker_month shard 2/2: identity-scanned=413500/2552811 (16.2%) elapsed=420s rate=985 rows/s eta=36m13s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:11:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=1059000/2552811 (41.5%) elapsed=360s rate=2942 rows/s eta=8m28s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:11:25.064Z,  progress smf_worker_month shard 2/2: identity-scanned=361500/2552811 (14.2%) elapsed=360s rate=1004 rows/s eta=36m22s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:10:25.070Z,  progress smf_worker_month shard 1/2: identity-scanned=958000/2552811 (37.5%) elapsed=300s rate=3193 rows/s eta=8m19s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:10:25.064Z,  progress smf_worker_month shard 2/2: identity-scanned=307000/2552811 (12.0%) elapsed=300s rate=1023 rows/s eta=36m35s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:09:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=841000/2552811 (32.9%) elapsed=240s rate=3504 rows/s eta=8m09s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:09:25.064Z,  progress smf_worker_month shard 2/2: identity-scanned=248500/2552811 (9.7%) elapsed=240s rate=1035 rows/s eta=37m06s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:08:25.070Z,  progress smf_worker_month shard 1/2: identity-scanned=704500/2552811 (27.6%) elapsed=180s rate=3914 rows/s eta=7m52s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:08:25.062Z,  progress smf_worker_month shard 2/2: identity-scanned=187500/2552811 (7.3%) elapsed=180s rate=1042 rows/s eta=37m51s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:07:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=538000/2552811 (21.1%) elapsed=120s rate=4483 rows/s eta=7m29s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:07:25.062Z,  progress smf_worker_month shard 2/2: identity-scanned=125500/2552811 (4.9%) elapsed=120s rate=1046 rows/s eta=38m41s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:06:25.071Z,  progress smf_worker_month shard 1/2: identity-scanned=320500/2552811 (12.6%) elapsed=60s rate=5342 rows/s eta=6m58s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:06:25.061Z,  progress smf_worker_month shard 2/2: identity-scanned=61000/2552811 (2.4%) elapsed=60s rate=1017 rows/s eta=40m51s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:05:23.302Z,"daily heavy bundle: smf_worker_month (serial bundle, 2 identity-range shard(s))",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:05:23.302Z,  field rows: field_grievance_shop=324 field_sirius_active=324 field_sirius_date_end=324 field_sirius_date_start=324 field_sirius_domain=324 field_sirius_json=324 field_sirius_worker=324,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:05:23.302Z,  shards: 1[1-10188430]=2757166/0 (1995394ms) 2[10188431-9007199254740991]=879888/324 (971203ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:05:23.302Z,  timings: identityRead=2474196ms fieldRead=95ms stagingCallbacks=485548ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T16:05:23.302Z,sirius_payperiod: sourceBefore=3637054 sourceAfter=3637054 scanned=3637054 payloads=324 staged=3637054 OK (2449816ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:54:42.636Z,  progress sirius_payperiod shard 1/2: identity-scanned=2639000/3637054 (72.6%) elapsed=1980s rate=1333 rows/s eta=12m29s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:53:42.636Z,  progress sirius_payperiod shard 1/2: identity-scanned=2590000/3637054 (71.2%) elapsed=1920s rate=1349 rows/s eta=12m56s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:52:42.636Z,  progress sirius_payperiod shard 1/2: identity-scanned=2543000/3637054 (69.9%) elapsed=1860s rate=1367 rows/s eta=13m20s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:51:42.635Z,  progress sirius_payperiod shard 1/2: identity-scanned=2502500/3637054 (68.8%) elapsed=1800s rate=1390 rows/s eta=13m36s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:50:42.634Z,  progress sirius_payperiod shard 1/2: identity-scanned=2471500/3637054 (68.0%) elapsed=1740s rate=1420 rows/s eta=13m41s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:49:42.634Z,  progress sirius_payperiod shard 1/2: identity-scanned=2425500/3637054 (66.7%) elapsed=1680s rate=1444 rows/s eta=13m59s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:48:42.633Z,  progress sirius_payperiod shard 1/2: identity-scanned=2378000/3637054 (65.4%) elapsed=1620s rate=1468 rows/s eta=14m18s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:47:42.633Z,  progress sirius_payperiod shard 1/2: identity-scanned=2332500/3637054 (64.1%) elapsed=1560s rate=1495 rows/s eta=14m33s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:46:42.633Z,  progress sirius_payperiod shard 1/2: identity-scanned=2287500/3637054 (62.9%) elapsed=1500s rate=1525 rows/s eta=14m45s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:45:42.633Z,  progress sirius_payperiod shard 1/2: identity-scanned=2242000/3637054 (61.6%) elapsed=1440s rate=1557 rows/s eta=14m56s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:44:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=2188000/3637054 (60.2%) elapsed=1380s rate=1585 rows/s eta=15m14s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:43:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=2133500/3637054 (58.7%) elapsed=1320s rate=1616 rows/s eta=15m30s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:42:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=2077000/3637054 (57.1%) elapsed=1260s rate=1648 rows/s eta=15m46s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:41:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=2021000/3637054 (55.6%) elapsed=1200s rate=1684 rows/s eta=16m00s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:40:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=1963000/3637054 (54.0%) elapsed=1140s rate=1722 rows/s eta=16m12s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:39:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=1904500/3637054 (52.4%) elapsed=1080s rate=1763 rows/s eta=16m23s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:38:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=1843500/3637054 (50.7%) elapsed=1020s rate=1807 rows/s eta=16m32s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:37:42.736Z,  progress sirius_payperiod shard 2/2: identity-scanned=869500/3637054 (23.9%) elapsed=960s rate=906 rows/s eta=50m56s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:37:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=1780500/3637054 (49.0%) elapsed=960s rate=1855 rows/s eta=16m41s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:36:42.735Z,  progress sirius_payperiod shard 2/2: identity-scanned=584500/3637054 (16.1%) elapsed=900s rate=649 rows/s eta=1h18m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:36:42.632Z,  progress sirius_payperiod shard 1/2: identity-scanned=1716500/3637054 (47.2%) elapsed=900s rate=1907 rows/s eta=16m47s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:35:42.735Z,  progress sirius_payperiod shard 2/2: identity-scanned=546000/3637054 (15.0%) elapsed=840s rate=650 rows/s eta=1h19m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:35:42.631Z,  progress sirius_payperiod shard 1/2: identity-scanned=1650000/3637054 (45.4%) elapsed=840s rate=1964 rows/s eta=16m52s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:34:42.735Z,  progress sirius_payperiod shard 2/2: identity-scanned=510000/3637054 (14.0%) elapsed=780s rate=654 rows/s eta=1h20m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:34:42.631Z,  progress sirius_payperiod shard 1/2: identity-scanned=1582000/3637054 (43.5%) elapsed=780s rate=2028 rows/s eta=16m53s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:33:42.735Z,  progress sirius_payperiod shard 2/2: identity-scanned=473000/3637054 (13.0%) elapsed=720s rate=657 rows/s eta=1h20m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:33:42.631Z,  progress sirius_payperiod shard 1/2: identity-scanned=1509000/3637054 (41.5%) elapsed=720s rate=2096 rows/s eta=16m55s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:32:42.734Z,  progress sirius_payperiod shard 2/2: identity-scanned=436000/3637054 (12.0%) elapsed=660s rate=661 rows/s eta=1h21m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:32:42.630Z,  progress sirius_payperiod shard 1/2: identity-scanned=1433000/3637054 (39.4%) elapsed=660s rate=2171 rows/s eta=16m55s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:31:42.733Z,  progress sirius_payperiod shard 2/2: identity-scanned=397500/3637054 (10.9%) elapsed=600s rate=662 rows/s eta=1h22m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:31:42.630Z,  progress sirius_payperiod shard 1/2: identity-scanned=1354000/3637054 (37.2%) elapsed=600s rate=2257 rows/s eta=16m52s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:30:42.733Z,  progress sirius_payperiod shard 2/2: identity-scanned=360000/3637054 (9.9%) elapsed=540s rate=667 rows/s eta=1h22m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:30:42.630Z,  progress sirius_payperiod shard 1/2: identity-scanned=1271000/3637054 (34.9%) elapsed=540s rate=2354 rows/s eta=16m45s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:29:42.734Z,  progress sirius_payperiod shard 2/2: identity-scanned=321500/3637054 (8.8%) elapsed=480s rate=670 rows/s eta=1h23m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:29:42.630Z,  progress sirius_payperiod shard 1/2: identity-scanned=1179500/3637054 (32.4%) elapsed=480s rate=2457 rows/s eta=16m40s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:28:42.734Z,  progress sirius_payperiod shard 2/2: identity-scanned=283000/3637054 (7.8%) elapsed=420s rate=674 rows/s eta=1h23m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:28:42.630Z,  progress sirius_payperiod shard 1/2: identity-scanned=1081500/3637054 (29.7%) elapsed=420s rate=2575 rows/s eta=16m33s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:27:42.733Z,  progress sirius_payperiod shard 2/2: identity-scanned=243000/3637054 (6.7%) elapsed=360s rate=675 rows/s eta=1h24m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:27:42.631Z,  progress sirius_payperiod shard 1/2: identity-scanned=976500/3637054 (26.8%) elapsed=360s rate=2712 rows/s eta=16m21s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:26:42.732Z,  progress sirius_payperiod shard 2/2: identity-scanned=202500/3637054 (5.6%) elapsed=300s rate=675 rows/s eta=1h25m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:26:42.630Z,  progress sirius_payperiod shard 1/2: identity-scanned=860500/3637054 (23.7%) elapsed=300s rate=2868 rows/s eta=16m08s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:25:42.732Z,  progress sirius_payperiod shard 2/2: identity-scanned=163000/3637054 (4.5%) elapsed=240s rate=679 rows/s eta=1h25m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:25:42.627Z,  progress sirius_payperiod shard 1/2: identity-scanned=731000/3637054 (20.1%) elapsed=240s rate=3046 rows/s eta=15m54s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:24:42.733Z,  progress sirius_payperiod shard 2/2: identity-scanned=122000/3637054 (3.4%) elapsed=180s rate=678 rows/s eta=1h26m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:24:42.626Z,  progress sirius_payperiod shard 1/2: identity-scanned=585500/3637054 (16.1%) elapsed=180s rate=3252 rows/s eta=15m38s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:23:42.732Z,  progress sirius_payperiod shard 2/2: identity-scanned=80000/3637054 (2.2%) elapsed=120s rate=667 rows/s eta=1h29m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:23:42.625Z,  progress sirius_payperiod shard 1/2: identity-scanned=405000/3637054 (11.1%) elapsed=120s rate=3374 rows/s eta=15m58s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:22:42.733Z,  progress sirius_payperiod shard 2/2: identity-scanned=39500/3637054 (1.1%) elapsed=60s rate=658 rows/s eta=1h31m,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:22:42.625Z,  progress sirius_payperiod shard 1/2: identity-scanned=213500/3637054 (5.9%) elapsed=60s rate=3557 rows/s eta=16m02s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:40.164Z,"daily heavy bundle: sirius_payperiod (serial bundle, 2 identity-range shard(s))",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:40.164Z,  timings: identityRead=2ms fieldRead=0ms stagingCallbacks=14ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:40.163Z,sirius_bulk: sourceBefore=45 sourceAfter=45 scanned=45 payloads=0 staged=45 OK (29ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:40.128Z,daily bundle wave: sirius_bulk (concurrency=1),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:40.128Z,  timings: identityRead=28ms fieldRead=0ms stagingCallbacks=1093ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:40.128Z,sirius_phonenumber: sourceBefore=4009 sourceAfter=4009 scanned=4009 payloads=0 staged=4009 OK (1160ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.985Z,  timings: identityRead=2ms fieldRead=0ms stagingCallbacks=11ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.985Z,sirius_ledger_account: sourceBefore=3 sourceAfter=3 scanned=3 payloads=0 staged=3 OK (27ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.950Z,"daily bundle wave: sirius_ledger_account, sirius_phonenumber (concurrency=2)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
