@timestamp,@message
2026-01-20 17:40:40.266,"{""level"":""info"",""ts"":1768930840.2659574,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""48032"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00009955,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:22.109,"{""level"":""info"",""ts"":1768930822.1093402,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""20632"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000103645,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:19.950,"{""level"":""info"",""ts"":1768930819.9503057,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""20022"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000106946,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:17.032,"{""level"":""info"",""ts"":1768930817.0327032,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""45434"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000092534,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:16.959,"{""level"":""info"",""ts"":1768930816.9594436,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""10046"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000099732,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:14.783,"{""level"":""info"",""ts"":1768930814.783119,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""14790"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000099331,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:10.238,"{""level"":""info"",""ts"":1768930810.2383082,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""35070"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000113692,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:52.096,"{""level"":""info"",""ts"":1768930792.0962431,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""26162"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000093101,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:49.950,"{""level"":""info"",""ts"":1768930789.9506423,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""30854"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000098421,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:47.005,"{""level"":""info"",""ts"":1768930787.0048249,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""61774"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000103951,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:46.952,"{""level"":""info"",""ts"":1768930786.9522207,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""49244"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.004446404,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:44.755,"{""level"":""info"",""ts"":1768930784.7551503,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""37080"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000091179,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:40.225,"{""level"":""info"",""ts"":1768930780.225583,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""50332"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000094283,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:37.756,"{""level"":""info"",""ts"":1768930777.7562046,""logger"":""tls"",""msg"":""finished cleaning storage units""}"
2026-01-20 17:39:37.755,"{""level"":""info"",""ts"":1768930777.7558692,""logger"":""tls"",""msg"":""cleaning storage unit"",""storage"":""FileStorage:/root/.local/share/caddy""}"
2026-01-20 17:39:37.750,"{""level"":""info"",""ts"":1768930777.7503176,""logger"":""tls.cache.maintenance"",""msg"":""started background certificate maintenance"",""cache"":""0xc000354380""}"
2026-01-20 17:39:37.749,"{""level"":""info"",""ts"":1768930777.7492177,""logger"":""http.log"",""msg"":""server running"",""name"":""srv0"",""protocols"":[""h1"",""h2"",""h3""]}"
2026-01-20 17:39:37.749,"{""level"":""info"",""ts"":1768930777.7492416,""msg"":""serving initial configuration""}"
2026-01-20 17:39:37.748,"{""level"":""info"",""ts"":1768930777.7486284,""logger"":""http.auto_https"",""msg"":""automatic HTTPS is completely disabled for server"",""server_name"":""srv0""}"
2026-01-20 17:39:37.747,"{""level"":""info"",""ts"":1768930777.7472978,""msg"":""adapted config to JSON"",""adapter"":""caddyfile""}"
2026-01-20 17:39:37.747,"{""level"":""warn"",""ts"":1768930777.747638,""logger"":""admin"",""msg"":""admin endpoint disabled""}"
2026-01-20 17:39:37.744,"{""level"":""info"",""ts"":1768930777.7448165,""msg"":""using config from file"",""file"":""/assets/Caddyfile""}"
2026-01-20 17:39:22.095,"{""level"":""info"",""ts"":1768930762.095546,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""43320"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000092531,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:39:14.746,"{""level"":""info"",""ts"":1768930754.7460477,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""34344"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000088452,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:38:44.720,"{""level"":""info"",""ts"":1768930724.7199633,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""20412"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00009525,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:38:40.839,"{""level"":""info"",""ts"":1768930720.839809,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""57810"",""client_ip"":""185.196.8.135"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""sirius-application-52ad1x2n.fctl.app"",""uri"":""/.git/config"",""headers"":{""Accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8""],""Accept-Encoding"":[""gzip, deflate, br""],""X-Forwarded-Port"":[""443""],""Sec-Fetch-Dest"":[""document""],""Sec-Fetch-Site"":[""none""],""Accept-Language"":[""en-US,en;q=0.9""],""Upgrade-Insecure-Requests"":[""1""],""Sec-Fetch-User"":[""?1""],""X-Forwarded-For"":[""185.196.8.135""],""X-Forwarded-Proto"":[""https""],""X-Amzn-Trace-Id"":[""Root=1-696fbda0-22bd0b2c7deffb9b6aa9b3ae""],""Sec-Ch-Ua-Platform"":[""\""Android\""""],""Sec-Ch-Ua-Mobile"":[""?1""],""Cache-Control"":[""max-age=0""],""Sec-Fetch-Mode"":[""navigate""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""131\"", \""Google Chrome\"";v=\""131\"", \""Not_A Brand\"";v=\""24\""""],""User-Agent"":[""Mozilla/5.0 (Linux; Android 13; SM-A546B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000122248,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:38:14.725,"{""level"":""info"",""ts"":1768930694.7256784,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""30782"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00482728,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:38:07.300,"{""level"":""info"",""ts"":1768930687.3001053,""logger"":""tls"",""msg"":""finished cleaning storage units""}"
2026-01-20 17:38:07.299,"{""level"":""info"",""ts"":1768930687.299896,""logger"":""tls"",""msg"":""cleaning storage unit"",""storage"":""FileStorage:/root/.local/share/caddy""}"
2026-01-20 17:38:07.296,"{""level"":""info"",""ts"":1768930687.2963269,""logger"":""http.log"",""msg"":""server running"",""name"":""srv0"",""protocols"":[""h1"",""h2"",""h3""]}"
2026-01-20 17:38:07.296,"{""level"":""info"",""ts"":1768930687.2964222,""msg"":""serving initial configuration""}"
2026-01-20 17:38:07.293,"{""level"":""info"",""ts"":1768930687.2933617,""logger"":""tls.cache.maintenance"",""msg"":""started background certificate maintenance"",""cache"":""0xc0002f8c80""}"
2026-01-20 17:38:07.292,"{""level"":""info"",""ts"":1768930687.2919595,""msg"":""adapted config to JSON"",""adapter"":""caddyfile""}"
2026-01-20 17:38:07.292,"{""level"":""warn"",""ts"":1768930687.292211,""logger"":""admin"",""msg"":""admin endpoint disabled""}"
2026-01-20 17:38:07.292,"{""level"":""info"",""ts"":1768930687.292785,""logger"":""http.auto_https"",""msg"":""automatic HTTPS is completely disabled for server"",""server_name"":""srv0""}"
2026-01-20 17:38:07.290,"{""level"":""info"",""ts"":1768930687.2900398,""msg"":""using config from file"",""file"":""/assets/Caddyfile""}"
2026-01-20 17:37:18.765,Hello from Docker!
2026-01-20 17:37:18.765,This message shows that your installation appears to be working correctly.
2026-01-20 17:37:18.765,"To generate this message, Docker took the following steps:"
2026-01-20 17:37:18.765, 1. The Docker client contacted the Docker daemon.
2026-01-20 17:37:18.765," 2. The Docker daemon pulled the ""hello-world"" image from the Docker Hub."
2026-01-20 17:37:18.765,    (amd64)
2026-01-20 17:37:18.765, 3. The Docker daemon created a new container from that image which runs the
2026-01-20 17:37:18.765,    executable that produces the output you are currently reading.
2026-01-20 17:37:18.765," 4. The Docker daemon streamed that output to the Docker client, which sent it"
2026-01-20 17:37:18.765,    to your terminal.
2026-01-20 17:37:18.765,"To try something more ambitious, you can run an Ubuntu container with:"
2026-01-20 17:37:18.765, $ docker run -it ubuntu bash
2026-01-20 17:37:18.765,"Share images, automate workflows, and more with a free Docker ID:"
2026-01-20 17:37:18.765, https://hub.docker.com/
2026-01-20 17:37:18.765,"For more examples and ideas, visit:"
2026-01-20 17:37:18.765, https://docs.docker.com/get-started/
